request_id,successful,ttft,request_latency,num_input_tokens,num_output_tokens,decode_speed,submit_time,first_token_time,finish_time,error
doc5_q0,True,0.6196000576019287,2.2094807624816895,10013,128,80.50918512762274,1784769550.8288546,1784769551.4484546,1784769553.0383353,
doc2_q0,True,0.30574512481689453,1.8976821899414062,10013,128,80.40518862470773,1784769553.0385041,1784769553.3442492,1784769554.9361863,
doc1_q0,True,0.30791449546813965,1.9000656604766846,10013,128,80.39437637148797,1784769554.9363399,1784769555.2442544,1784769556.8364055,
doc6_q0,True,0.3019697666168213,1.8937945365905762,10013,128,80.41086080229195,1784769556.8364894,1784769557.1384592,1784769558.730284,
doc0_q0,True,0.3233053684234619,1.9154119491577148,10013,128,80.39662768114968,1784769558.7303603,1784769559.0536656,1784769560.6457722,
doc3_q0,True,0.3776111602783203,1.969425916671753,10013,128,80.41136664043059,1784769560.6458368,1784769561.023448,1784769562.6152627,
doc4_q0,True,0.33841729164123535,1.9303641319274902,10013,128,80.40469490613378,1784769562.6153522,1784769562.9537694,1784769564.5457163,
