request_id,successful,ttft,request_latency,num_input_tokens,num_output_tokens,decode_speed,submit_time,first_token_time,finish_time,error
doc1_q0,True,0.7066571712493896,2.295821189880371,10013,128,80.54549341626063,1784769531.7376387,1784769532.444296,1784769534.03346,
doc3_q0,True,0.38259339332580566,1.974722146987915,10013,128,80.395508030103,1784769534.0336292,1784769534.4162226,1784769536.0083513,
doc4_q0,True,0.3657371997833252,1.957514762878418,10013,128,80.41324552352249,1784769536.0084383,1784769536.3741755,1784769537.965953,
doc2_q0,True,0.3626441955566406,1.9546940326690674,10013,128,80.3994931667211,1784769537.9660714,1784769538.3287156,1784769539.9207654,
doc6_q0,True,0.37469935417175293,1.9665195941925049,10013,128,80.41108963304255,1784769539.9208336,1784769540.295533,1784769541.8873532,
doc0_q0,True,0.36080098152160645,1.9532153606414795,10013,128,80.38108778617382,1784769541.8874226,1784769542.2482235,1784769543.840638,
doc5_q0,True,0.36633777618408203,1.9583494663238525,10013,128,80.40141965839601,1784769543.8407857,1784769544.2071235,1784769545.7991352,
