request_id,successful,ttft,request_latency,num_input_tokens,num_output_tokens,decode_speed,submit_time,first_token_time,finish_time,error
doc1_q0,True,0.04210948944091797,1.7383711338043213,10013,128,75.46005678153362,1784769411.984629,1784769412.0267384,1784769413.723,
doc3_q0,True,0.04450869560241699,1.635662317276001,10013,128,80.44477808834631,1784769413.7230737,1784769413.7675824,1784769415.358736,
doc4_q0,True,0.039751529693603516,1.6310150623321533,10013,128,80.43922164655977,1784769415.3588,1784769415.3985515,1784769416.989815,
doc2_q0,True,0.03962993621826172,1.630856990814209,10013,128,80.4410656733727,1784769416.9898765,1784769417.0295064,1784769418.6207335,
doc6_q0,True,0.03973388671875,1.6311688423156738,10013,128,80.43055705785291,1784769418.6207943,1784769418.6605282,1784769420.2519631,
doc0_q0,True,0.04481959342956543,1.6352477073669434,10013,128,80.48147469118489,1784769420.2520955,1784769420.296915,1784769421.8873432,
doc5_q0,True,0.04116654396057129,1.6321375370025635,10013,128,80.45401239859159,1784769421.8874462,1784769421.9286127,1784769423.5195837,
